zcta,year,month,day_of_month,hour_of_day,day_of_year,week_of_year,day_of_week,is_weekend,Call_counts
94102,2017,11,19,18,323,46,6,True,1.9329092001646133
94102,2017,11,19,19,323,46,6,True,1.9873145544596593
94102,2017,11,19,20,323,46,6,True,2.043251249479721
94102,2017,11,19,21,323,46,6,True,2.100762387681284
94102,2017,11,19,22,323,46,6,True,2.1598922847203035
94102,2017,11,19,23,323,46,6,True,2.220686503599978
94102,2017,11,20,0,324,47,0,False,1.1180523993313296
94102,2017,11,20,1,324,47,0,False,1.1495220808356998
94102,2017,11,20,2,324,47,0,False,1.181877535542273
94102,2017,11,20,3,324,47,0,False,1.2151436951989485
94102,2017,11,20,4,324,47,0,False,1.249346193304426
94102,2017,11,20,5,324,47,0,False,1.2845113848602971
94102,2017,11,20,6,324,47,0,False,1.320666366679098
94102,2017,11,20,7,324,47,0,False,1.3578389982639694
94102,2017,11,20,8,324,47,0,False,1.3960579232760133
94102,2017,11,20,9,324,47,0,False,1.4353525916058911
94102,2017,11,20,10,324,47,0,False,1.4757532820666641
94102,2017,11,20,11,324,47,0,False,1.517291125725371
94102,2017,11,20,12,324,47,0,False,1.559998129891313
94102,2017,11,20,13,324,47,0,False,1.6039072027795365
94102,2017,11,20,14,324,47,0,False,1.6490521788685144
94102,2017,11,20,15,324,47,0,False,1.695467844971567
94102,2017,11,20,16,324,47,0,False,1.7431899670421125
94102,2017,11,20,17,324,47,0,False,1.7922553177334013
94102,2017,11,20,18,324,47,0,False,1.8427017047339713
94102,2017,11,20,19,324,47,0,False,1.894567999900655
94102,2017,11,20,20,324,47,0,False,1.9478941692115952
94102,2017,11,20,21,324,47,0,False,2.0027213035623372
94102,2017,11,20,22,324,47,0,False,2.059091650428743
94102,2017,11,20,23,324,47,0,False,2.1170486464211082
94102,2017,11,21,0,325,47,1,False,1.123381420888467
94102,2017,11,21,1,325,47,1,False,1.1550010976982747
94102,2017,11,21,2,325,47,1,False,1.187510769609449
94102,2017,11,21,3,325,47,1,False,1.2209354872031584
94102,2017,11,21,4,325,47,1,False,1.255301006156157
94102,2017,11,21,5,325,47,1,False,1.2906338070870216
94102,2017,11,21,6,325,47,1,False,1.3269611159609995
94102,2017,11,21,7,325,47,1,False,1.364310925069187
94102,2017,11,21,8,325,47,1,False,1.4027120145982086
94102,2017,11,21,9,325,47,1,False,1.4421939748070143
94102,2017,11,21,10,325,47,1,False,1.4827872288278827
94102,2017,11,21,11,325,47,1,False,1.5245230561092058
94102,2017,11,21,12,325,47,1,False,1.5674336165181084
94102,2017,11,21,13,325,47,1,False,1.6115519751214873
94102,2017,11,21,14,325,47,1,False,1.656912127664555
94102,2017,11,21,15,325,47,1,False,1.7035490267665259
94102,2017,11,21,16,325,47,1,False,1.751498608853631
94102,2017,11,21,17,325,47,1,False,1.8007978218502096
94102,2017,11,21,18,325,47,1,False,1.8514846536492222
94102,2017,11,21,19,325,47,1,False,1.9035981613841162
94102,2017,11,21,20,325,47,1,False,1.9571785015246055
94102,2017,11,21,21,325,47,1,False,2.0122669608195505
94102,2017,11,21,22,325,47,1,False,2.068905988110786
94102,2017,11,21,23,325,47,1,False,2.127139227042404
94102,2017,11,22,0,326,47,2,False,1.1287358423917726
94102,2017,11,22,1,326,47,2,False,1.1605062294361366
94102,2017,11,22,2,326,47,2,False,1.1931708536040508
94102,2017,11,22,3,326,47,2,False,1.2267548848763539
94102,2017,11,22,4,326,47,2,False,1.261284201690197
94102,2017,11,22,5,326,47,2,False,1.2967854108798764
94102,2017,11,22,6,326,47,2,False,1.333285868178935
94102,2017,11,22,7,326,47,2,False,1.3708136992993392
94102,2017,11,22,8,326,47,2,False,1.4093978216039624
94102,2017,11,22,9,326,47,2,False,1.449067966389087
94102,2017,11,22,10,326,47,2,False,1.4898547017940849
94102,2017,11,22,11,326,47,2,False,1.5317894563559362
94102,2017,11,22,12,326,47,2,False,1.5749045432267332
94102,2017,11,22,13,326,47,2,False,1.619233185072833
94102,2017,11,22,14,326,47,2,False,1.6648095396748395
94102,2017,11,22,15,326,47,2,False,1.7116687262481498
94102,2017,11,22,16,326,47,2,False,1.7598468525043391
94102,2017,11,22,17,326,47,2,False,1.8093810424742385
94102,2017,11,22,18,326,47,2,False,1.860309465114147
94102,2017,11,22,19,326,47,2,False,1.912671363717218
94102,2017,11,22,20,326,47,2,False,1.9665070861526854
94102,2017,11,22,21,326,47,2,False,2.021858115956229
94102,2017,11,22,22,326,47,2,False,2.078767104295436
94102,2017,11,22,23,326,47,2,False,2.1372779028349886
94102,2017,11,23,0,327,47,3,False,1.1341157849061099
94102,2017,11,23,1,327,47,3,False,1.1660376005217457
94102,2017,11,23,2,327,47,3,False,1.19885791550205
94102,2017,11,23,3,327,47,3,False,1.2326020197966308
94102,2017,11,23,4,327,47,3,False,1.2672959151881544
94102,2017,11,23,5,327,47,3,False,1.3029663353282233
94102,2017,11,23,6,327,47,3,False,1.3396407663371979
94102,2017,11,23,7,327,47,3,False,1.3773474679838429
94102,2017,11,23,8,327,47,3,False,1.4161154954611106
94102,2017,11,23,9,327,47,3,False,1.455974721774848
94102,2017,11,23,10,327,47,3,False,1.496955860762673
94102,2017,11,23,11,327,47,3,False,1.5390904907607623
94102,2017,11,23,12,327,47,3,False,1.5824110789367842
94102,2017,11,23,13,327,47,3,False,1.6269510063077284
94102,2017,11,23,14,327,47,3,False,1.6727445934619078
94102,2017,11,23,15,327,47,3,False,1.7198271270049565
94102,2017,11,23,16,327,47,3,False,1.768234886750198
94102,2017,11,23,17,327,47,3,False,1.8180051736743392
94102,2017,11,23,18,327,47,3,False,1.869176338660028
94102,2017,11,23,19,327,47,3,False,1.921787812047425
94102,2017,11,23,20,327,47,3,False,1.9758801340175605
94102,2017,11,23,21,327,47,3,False,2.0314949858308857
94102,2017,11,23,22,327,47,3,False,2.0886752219450946
94102,2017,11,23,23,327,47,3,False,2.147464903036958
94102,2017,11,24,0,328,47,4,False,1.1395213700733786
94102,2017,11,24,1,328,47,4,False,1.171595336020842
94102,2017,11,24,2,328,47,4,False,1.2045720838893963
94102,2017,11,24,3,328,47,4,False,1.238477024169231
94102,2017,11,24,4,328,47,4,False,1.2733362825764356
94102,2017,11,24,5,328,47,4,False,1.309176720184373
94102,2017,11,24,6,328,47,4,False,1.3460259541216892
94102,2017,11,24,7,328,47,4,False,1.3839123788529084
94102,2017,11,24,8,328,47,4,False,1.4228651880580072
94102,2017,11,24,9,328,47,4,False,1.4629143971278333
94102,2017,11,24,10,328,47,4,False,1.504090866292699
94102,2017,11,24,11,328,47,4,False,1.5464263244019718
94102,2017,11,24,12,328,47,4,False,1.589953393372987
94102,2017,11,24,13,328,47,4,False,1.6347056133281204
94102,2017,11,24,14,328,47,4,False,1.6807174684393915
94102,2017,11,24,15,328,47,4,False,1.7280244135005098
94102,2017,11,24,16,328,47,4,False,1.7766629012468445
94102,2017,11,24,17,328,47,4,False,1.8266704104443625
94102,2017,11,24,18,328,47,4,False,1.878085474769184
94102,2017,11,24,19,328,47,4,False,1.930947712500007
94102,2017,11,24,20,328,47,4,False,1.9852978570462818
94102,2017,11,24,21,328,47,4,False,2.041177788335656
94102,2017,11,24,22,328,47,4,False,2.098630565084881
94102,2017,11,24,23,328,47,4,False,2.1577004579790384
94102,2017,11,25,0,329,47,5,True,1.1527567307440436
94102,2017,11,25,1,329,47,5,True,1.1852032307383462
94102,2017,11,25,2,329,47,5,True,1.218562998323115
94102,2017,11,25,3,329,47,5,True,1.2528617391273684
94102,2017,11,25,4,329,47,5,True,1.2881258823132598
94102,2017,11,25,5,329,47,5,True,1.3243826009412758
94102,2017,11,25,6,329,47,5,True,1.361659832908648
94102,2017,11,25,7,329,47,5,True,1.3999863024771197
94102,2017,11,25,8,329,47,5,True,1.439391542406648
94102,2017,11,25,9,329,47,5,True,1.479905916712103
94102,2017,11,25,10,329,47,5,True,1.5215606440604954
94102,2017,11,25,11,329,47,5,True,1.564387821826766
94102,2017,11,25,12,329,47,5,True,1.608420450826665
94102,2017,11,25,13,329,47,5,True,1.653692460745791
94102,2017,11,25,14,329,47,5,True,1.7002387362843725
94102,2017,11,25,15,329,47,5,True,1.7480951440379466
94102,2017,11,25,16,329,47,5,True,1.797298560134644
94102,2017,11,25,17,329,47,5,True,1.8478868986503765
94102,2017,11,25,18,329,47,5,True,1.8998991408238244
94102,2017,11,25,19,329,47,5,True,1.9533753650937336
94102,2017,11,25,20,329,47,5,True,2.008356777981669
94102,2017,11,25,21,329,47,5,True,2.0648857458440206
94102,2017,11,25,22,329,47,5,True,2.1230058275177313
94102,2017,11,25,23,329,47,5,True,2.1827618078848965
94102,2017,11,26,0,330,47,6,True,1.1582511650585212
94102,2017,11,26,1,330,47,6,True,1.1908523162105216
94102,2017,11,26,2,330,47,6,True,1.2243710878998446
94102,2017,11,26,3,330,47,6,True,1.258833308277361
94102,2017,11,26,4,330,47,6,True,1.2942655324756844
94102,2017,11,26,5,330,47,6,True,1.3306950630714358
94102,2017,11,26,6,330,47,6,True,1.3681499711234562
94102,2017,11,26,7,330,47,6,True,1.4066591178031809
94102,2017,11,26,8,330,47,6,True,1.4462521766338394
94102,2017,11,26,9,330,47,6,True,1.4869596563556209
94102,2017,11,26,10,330,47,6,True,1.5288129244344202
94102,2017,11,26,11,330,47,6,True,1.5718442312322856
94102,2017,11,26,12,330,47,6,True,1.6160867348581847
94102,2017,11,26,13,330,47,6,True,1.661574526718245
94102,2017,11,26,14,330,47,6,True,1.7083426577851522
94102,2017,11,26,15,330,47,6,True,1.7564271656069506
94102,2017,11,26,16,330,47,6,True,1.805865102076057
94102,2017,11,26,17,330,47,6,True,1.856694561979885
94102,2017,11,26,18,330,47,6,True,1.90895471235508
94102,2017,11,26,19,330,47,6,True,1.962685822667986
94102,2017,11,26,20,330,47,6,True,2.0179292958445956
94102,2017,11,26,21,330,47,6,True,2.0747277001738977
94102,2017,11,26,22,330,47,6,True,2.1331248021092053
94102,2017,11,26,23,330,47,6,True,2.193165599992736
94102,2017,11,27,0,331,48,0,False,1.1041964082853344
94102,2017,11,27,1,331,48,0,False,1.1352760869370604
94102,2017,11,27,2,331,48,0,False,1.1672305614293148
94102,2017,11,27,3,331,48,0,False,1.2000844545315668
94102,2017,11,27,4,331,48,0,False,1.2338630820673073
94102,2017,11,27,5,331,48,0,False,1.2685924724213562
94102,2017,11,27,6,331,48,0,False,1.3042993865962353
94102,2017,11,27,7,331,48,0,False,1.3410113388330689
94102,2017,11,27,8,331,48,0,False,1.3787566178128956
94102,2017,11,27,9,331,48,0,False,1.417564308454733
94102,2017,11,27,10,331,48,0,False,1.4574643143271886
94102,2017,11,27,11,331,48,0,False,1.4984873806908874
94102,2017,11,27,12,331,48,0,False,1.5406651181894724
94102,2017,11,27,13,331,48,0,False,1.5840300272074328
94102,2017,11,27,14,331,48,0,False,1.6286155229135282
94102,2017,11,27,15,331,48,0,False,1.6744559610091077
94102,2017,11,27,16,331,48,0,False,1.7215866642011635
94102,2017,11,27,17,331,48,0,False,1.7700439494205178
94102,2017,11,27,18,331,48,0,False,1.8198651558061176
94102,2017,11,27,19,331,48,0,False,1.8710886734769987
94102,2017,11,27,20,331,48,0,False,1.9237539731140918
94102,2017,11,27,21,331,48,0,False,1.9779016363746633
94102,2017,11,27,22,331,48,0,False,2.033573387162828
94102,2017,11,27,23,331,48,0,False,2.0908121237802275
94102,2017,11,28,0,332,48,1,False,1.1094593874324525
94102,2017,11,28,1,332,48,1,False,1.1406872025021344
94102,2017,11,28,2,332,48,1,False,1.1727939829896339
94102,2017,11,28,3,332,48,1,False,1.2058044690249918
94102,2017,11,28,4,332,48,1,False,1.2397440970956055
94102,2017,11,28,5,332,48,1,False,1.2746390196465118
94102,2017,11,28,6,332,48,1,False,1.3105161252323576
94102,2017,11,28,7,332,48,1,False,1.3474030592365855
94102,2017,11,28,8,332,48,1,False,1.3853282451738
94102,2017,11,28,9,332,48,1,False,1.424320906591727
94102,2017,11,28,10,332,48,1,False,1.4644110895896476
94102,2017,11,28,11,332,48,1,False,1.5056296859706542
94102,2017,11,28,12,332,48,1,False,1.5480084570455686
94102,2017,11,28,13,332,48,1,False,1.5915800581068698
94102,2017,11,28,14,332,48,1,False,1.6363780635914833
94102,2017,11,28,15,332,48,1,False,1.6824369929518246
94102,2017,11,28,16,332,48,1,False,1.7297923372550337
94102,2017,11,28,17,332,48,1,False,1.7784805865308926
94102,2017,11,28,18,332,48,1,False,1.8285392578895028
94102,2017,11,28,19,332,48,1,False,1.8800069244303865
94102,2017,11,28,20,332,48,1,False,1.93292324496529
94102,2017,11,28,21,332,48,1,False,1.9873289945775898
94102,2017,11,28,22,332,48,1,False,2.043266096041851
94102,2017,11,28,23,332,48,1,False,2.1007776521277473
94102,2017,11,29,0,333,48,2,False,1.1147474517449407
94102,2017,11,29,1,333,48,2,False,1.146124109301601
94102,2017,11,29,2,333,48,2,False,1.1783839217270047
94102,2017,11,29,3,333,48,2,False,1.2115517470711459
94102,2017,11,29,4,333,48,2,False,1.2456531430604525
94102,2017,11,29,5,333,48,2,False,1.2807143867914927
94102,2017,11,29,6,333,48,2,False,1.3167624949789956
94102,2017,11,29,7,333,48,2,False,1.353825244773792
94102,2017,11,29,8,333,48,2,False,1.391931195166714
94102,2017,11,29,9,333,48,2,False,1.431109708994949
94102,2017,11,29,10,333,48,2,False,1.4713909755678016
94102,2017,11,29,11,333,48,2,False,1.5128060339293026
94102,2017,11,29,12,333,48,2,False,1.555386796775585
94102,2017,11,29,13,333,48,2,False,1.5991660750454622
94102,2017,11,29,14,333,48,2,False,1.6441776032031516
94102,2017,11,29,15,333,48,2,False,1.6904560652326297
94102,2017,11,29,16,333,48,2,False,1.738037121363646
94102,2017,11,29,17,333,48,2,False,1.7869574355499918
94102,2017,11,29,18,333,48,2,False,1.8372547037211944
94102,2017,11,29,19,333,48,2,False,1.8889676828294104
94102,2017,11,29,20,333,48,2,False,1.9421362207138975
94102,2017,11,29,21,333,48,2,False,1.9968012868060772
94102,2017,11,29,22,333,48,2,False,2.0530050036988508
94102,2017,11,29,23,333,48,2,False,2.1107906796044884
94103,2017,10,31,0,304,44,1,False,1.125506194076466
94103,2017,10,31,1,304,44,1,False,1.157185676612316
94103,2017,10,31,2,304,44,1,False,1.1897568375938479
94103,2017,10,31,3,304,44,1,False,1.2232447749831128
94103,2017,10,31,4,304,44,1,False,1.2576752931713713
94103,2017,10,31,5,304,44,1,False,1.293074922862868
94103,2017,10,31,6,304,44,1,False,1.329470941518272
94103,2017,10,31,7,304,44,1,False,1.3668913943735381
94103,2017,10,31,8,304,44,1,False,1.4053651160503806
94103,2017,10,31,9,304,44,1,False,1.444921752775017
94103,2017,10,31,10,304,44,1,False,1.4855917852222986
94103,2017,10,31,11,304,44,1,False,1.5274065520028313
94103,2017,10,31,12,304,44,1,False,1.5703982738111868
94103,2017,10,31,13,304,44,1,False,1.6146000782538115
94103,2017,10,31,14,304,44,1,False,1.6600460253757594
94103,2017,10,31,15,304,44,1,False,1.7067711339059268
94103,2017,10,31,16,304,44,1,False,1.7548114082410076
94103,2017,10,31,17,304,44,1,False,1.8042038661889597
94103,2017,10,31,18,304,44,1,False,1.8549865674933679
94103,2017,10,31,19,304,44,1,False,1.9071986431606744
94103,2017,10,31,20,304,44,1,False,1.9608803256128822
94103,2017,10,31,21,304,44,1,False,2.01607297968896
94103,2017,10,31,22,304,44,1,False,2.072819134518843
94103,2017,10,31,23,304,44,1,False,2.131162516294585
94103,2017,11,1,0,305,44,2,False,1.1983933036557801
94103,2017,11,1,1,305,44,2,False,1.2321243305786436
94103,2017,11,1,2,305,44,2,False,1.2668047805112987
94103,2017,11,1,3,305,44,2,False,1.3024613767448443
94103,2017,11,1,4,305,44,2,False,1.3391215947475223
94103,2017,11,1,5,305,44,2,False,1.376813683336154
94103,2017,11,1,6,305,44,2,False,1.4155666864434864
94103,2017,11,1,7,305,44,2,False,1.4554104654982207
94103,2017,11,1,8,305,44,2,False,1.4963757224349692
94103,2017,11,1,9,305,44,2,False,1.5384940233518702
94103,2017,11,1,10,305,44,2,False,1.5817978228340916
94103,2017,11,1,11,305,44,2,False,1.6263204889619636
94103,2017,11,1,12,305,44,2,False,1.6720963290230137
94103,2017,11,1,13,305,44,2,False,1.7191606159477155
94103,2017,11,1,14,305,44,2,False,1.767549615489318
94103,2017,11,1,15,305,44,2,False,1.8173006141687071
94103,2017,11,1,16,305,44,2,False,1.868451948005823
94103,2017,11,1,17,305,44,2,False,1.921043032059781
94103,2017,11,1,18,305,44,2,False,1.9751143908004505
94103,2017,11,1,19,305,44,2,False,2.0307076893349034
94103,2017,11,1,20,305,44,2,False,2.0878657655127864
94103,2017,11,1,21,305,44,2,False,2.146632662935359
94103,2017,11,1,22,305,44,2,False,2.2070536648936354
94103,2017,11,1,23,305,44,2,False,2.2691753292617762
94103,2017,11,2,0,306,44,3,False,1.2041052575435673
94103,2017,11,2,1,306,44,3,False,1.237997058120442
94103,2017,11,2,2,306,44,3,False,1.2728428069831053
94103,2017,11,2,3,306,44,3,False,1.308669354795035
94103,2017,11,2,4,306,44,3,False,1.3455043079819875
94103,2017,11,2,5,306,44,3,False,1.3833760500043424
94103,2017,11,2,6,306,44,3,False,1.4223137632282008
94103,2017,11,2,7,306,44,3,False,1.4623474514120847
94103,2017,11,2,8,306,44,3,False,1.5035079628265662
94103,2017,11,2,9,306,44,3,False,1.5458270140246442
94103,2017,11,2,10,306,44,3,False,1.5893372142811804
94103,2017,11,2,11,306,44,3,False,1.6340720907202315
94103,2017,11,2,12,306,44,3,False,1.6800661141496347
94103,2017,11,2,13,306,44,3,False,1.7273547256227593
94103,2017,11,2,14,306,44,3,False,1.7759743637478842
94103,2017,11,2,15,306,44,3,False,1.8259624927662537
94103,2017,11,2,16,306,44,3,False,1.8773576314204405
94103,2017,11,2,17,306,44,3,False,1.9301993826352617
94103,2017,11,2,18,306,44,3,False,1.9845284640341225
94103,2017,11,2,19,306,44,3,False,2.0403867393142985
94103,2017,11,2,20,306,44,3,False,2.0978172505053334
94103,2017,11,2,21,306,44,3,False,2.1568642511354104
94103,2017,11,2,22,306,44,3,False,2.2175732403312542
94103,2017,11,2,23,306,44,3,False,2.2799909978778374
94103,2017,11,3,0,307,44,4,False,1.2098444365644698
94103,2017,11,3,1,307,44,4,False,1.2438977770977833
94103,2017,11,3,2,307,44,4,False,1.2789096127619013
94103,2017,11,3,3,307,44,4,False,1.3149069221997816
94103,2017,11,3,4,307,44,4,False,1.3519174434188823
94103,2017,11,3,5,307,44,4,False,1.3899696951648997
94103,2017,11,3,6,307,44,4,False,1.4290929988971097
94103,2017,11,3,7,307,44,4,False,1.4693175013822475
94103,2017,11,3,8,307,44,4,False,1.5106741979243328
94103,2017,11,3,9,307,44,4,False,1.5531949562483442
94103,2017,11,3,10,307,44,4,False,1.5969125410561422
94103,2017,11,3,11,307,44,4,False,1.6418606392735662
94103,2017,11,3,12,307,44,4,False,1.6880738860081577
94103,2017,11,3,13,307,44,4,False,1.7355878912375122
94103,2017,11,3,14,307,44,4,False,1.7844392672488254
94103,2017,11,3,15,307,44,4,False,1.8346656568507769
94103,2017,11,3,16,307,44,4,False,1.8863057623794894
94103,2017,11,3,17,307,44,4,False,1.9393993755209153
94103,2017,11,3,18,307,44,4,False,1.9939874079726314
94103,2017,11,3,19,307,44,4,False,2.0501119229686653
94103,2017,11,3,20,307,44,4,False,2.1078161676916505
94103,2017,11,3,21,307,44,4,False,2.1671446065972773
94103,2017,11,3,22,307,44,4,False,2.228142955676728
94103,2017,11,3,23,307,44,4,False,2.2908582176834895
94103,2017,11,4,0,308,44,5,True,1.2238965885414854
94103,2017,11,4,1,308,44,5,True,1.2583454532447147
94103,2017,11,4,2,308,44,5,True,1.2937639458482515
94103,2017,11,4,3,308,44,5,True,1.3301793583477297
94103,2017,11,4,4,308,44,5,True,1.367619750923181
94103,2017,11,4,5,308,44,5,True,1.4061139735610275
94103,2017,11,4,6,308,44,5,True,1.4456916882846615
94103,2017,11,4,7,308,44,5,True,1.4863833920107505
94103,2017,11,4,8,308,44,5,True,1.5282204400488737
94103,2017,11,4,9,308,44,5,True,1.5712350702626
94103,2017,11,4,10,308,44,5,True,1.6154604279106248
94103,2017,11,4,11,308,44,5,True,1.6609305911871095
94103,2017,11,4,12,308,44,5,True,1.7076805974808966
94103,2017,11,4,13,308,44,5,True,1.7557464703738455
94103,2017,11,4,14,308,44,5,True,1.8051652473990831
94103,2017,11,4,15,308,44,5,True,1.8559750085805642
94103,2017,11,4,16,308,44,5,True,1.9082149057759301
94103,2017,11,4,17,308,44,5,True,1.961925192845279
94103,2017,11,4,18,308,44,5,True,2.0171472566690913
94103,2017,11,4,19,308,44,5,True,2.0739236490392114
94103,2017,11,4,20,308,44,5,True,2.1322981194474666
